Id,SalePrice
1825,143790.609375
1826,101855.3515625
1827,104680.15625
1828,135241.5
1829,114431.03125
1830,169394.578125
1831,155169.46875
1832,106218.09375
1833,135452.921875
1834,118878.5234375
1835,125246.4453125
1836,132182.3125
1837,86677.0625
1838,131304.6875
1839,92713.546875
1840,172647.28125
1841,139600.046875
1842,84151.765625
1843,127744.78125
1844,137206.734375
1845,144027.546875
1846,150324.515625
1847,155288.515625
1848,66171.78125
1849,122232.1796875
1850,121217.40625
1851,157976.21875
1852,127521.9375
1853,122569.9765625
1854,168082.671875
1855,145505.28125
1856,201623.703125
1857,158598.828125
1858,121857.8984375
1859,117322.8671875
1860,144772.328125
1861,116887.2578125
1862,320418.75
1863,319299.3125
1864,319299.3125
1865,284807.9375
1866,314015.46875
1867,249837.78125
1868,281342.09375
1869,191166.625
1870,231071.859375
1871,247897.8125
1872,164491.359375
1873,227692.796875
1874,138204.0625
1875,190556.796875
1876,182587.671875
1877,208911.28125
1878,203110.640625
1879,134243.65625
1880,137988.578125
1881,237209.234375
1882,235932.84375
1883,178174.8125
1884,200274.71875
1885,243392.15625
1886,282159.84375
1887,199654.78125
1888,264390.65625
1889,159869.328125
1890,127724.4609375
1891,146910.265625
1892,106919.90625
1893,127646.15625
1894,124470.75
1895,139823.390625
1896,127771.921875
1897,129376.3359375
1898,99023.4375
1899,142032.828125
1900,126053.7109375
1901,171116.484375
1902,135031.140625
1903,193360.703125
1904,139538.953125
1905,188685.140625
1906,149667.984375
1907,205801.921875
1908,115549.8203125
1909,132507.59375
1910,124633.90625
1911,194268.203125
1912,260316.703125
1913,140410.40625
1914,81591.359375
1915,272939.03125
1916,68664.03125
1917,268790.625
1918,133975.234375
1919,157583.046875
1920,145154.84375
1921,409293.15625
1922,289312.1875
1923,194466.171875
1924,201764.984375
1925,197507.453125
1926,392165.15625
1927,134963.890625
1928,162213.453125
1929,129698.7421875
1930,107706.640625
1931,138625.515625
1932,128543.515625
1933,176285.546875
1934,176330.46875
1935,170551.828125
1936,178268.09375
1937,186432.921875
1938,162183.890625
1939,236678.671875
1940,189969.25
1941,170377.890625
1942,196925.5
1943,193438.03125
1944,335133.84375
1945,378271.8125
1946,149172.53125
1947,277759.0
1948,194817.078125
1949,241678.359375
1950,176824.1875
1951,275760.0
1952,212654.0625
1953,159348.5625
1954,182678.359375
1955,127188.0390625
1956,311925.40625
1957,161503.171875
1958,303322.53125
1959,135313.578125
1960,113642.8359375
1961,116311.234375
1962,92788.859375
1963,100654.0078125
1964,111801.015625
1965,150756.703125
1966,151908.703125
1967,284488.21875
1968,430719.75
1969,408046.5625
1970,440996.53125
1971,410890.09375
1972,392378.03125
1973,267128.8125
1974,306511.40625
1975,408290.8125
1976,272939.09375
1977,337054.28125
1978,368361.59375
1979,300121.21875
1980,195509.640625
1981,324858.8125
1982,238956.125
1983,216818.421875
1984,148451.984375
1985,188264.453125
1986,201049.53125
1987,168139.546875
1988,160783.125
1989,173397.078125
1990,191704.78125
1991,218190.125
1992,185751.40625
1993,164610.984375
1994,207806.515625
1995,173355.671875
1996,243895.4375
1997,296515.0625
1998,351638.625
1999,239520.03125
2000,324270.40625
2001,250447.125
2002,246590.71875
2003,255271.640625
2004,260690.6875
2005,214802.296875
2006,232777.671875
2007,262611.75
2008,216242.078125
2009,184353.375
2010,185319.328125
2011,143190.96875
2012,174911.5
2013,176945.4375
2014,169008.578125
2015,182310.640625
2016,185169.625
2017,178917.1875
2018,119392.578125
2019,131604.890625
2020,117591.265625
2021,103516.9609375
2022,177277.546875
2023,131490.78125
2024,197452.84375
2025,400994.0625
2026,178317.734375
2027,150152.390625
2028,150025.1875
2029,177127.8125
2030,258268.421875
2031,258055.375
2032,254761.5625
2033,254911.375
2034,161435.78125
2035,207660.875
2036,182630.59375
2037,194811.8125
2038,270879.40625
2039,212325.359375
2040,338460.46875
2041,253831.9375
2042,202678.5
2043,173325.046875
2044,160889.78125
2045,210403.890625
2046,130387.125
2047,149104.671875
2048,134323.71875
2049,129731.0234375
2050,170096.28125
2051,100243.1484375
2052,137205.765625
2053,147276.0
2054,83780.5703125
2055,151549.78125
2056,133381.390625
2057,120047.71875
2058,214871.890625
2059,120634.0390625
2060,160158.25
2061,179644.875
2062,132054.015625
2063,110641.2890625
2064,134028.890625
2065,126401.5390625
2066,178475.21875
2067,113825.2578125
2068,129953.1953125
2069,90032.0078125
2070,110726.5625
2071,95519.015625
2072,130462.9140625
2073,135079.015625
2074,192340.171875
2075,144255.46875
2076,104898.25
2077,143974.921875
2078,124388.9375
2079,130434.65625
2080,112220.546875
2081,118199.984375
2082,127321.1171875
2083,133391.0
2084,107392.1171875
2085,128512.390625
2086,115601.5546875
2087,117072.28125
2088,110062.359375
2089,86151.828125
2090,128137.8828125
2091,127876.40625
2092,140818.171875
2093,125094.9765625
2094,122842.21875
2095,146780.59375
2096,86447.5703125
2097,84528.84375
2098,143098.046875
2099,65828.2421875
2100,104007.484375
2101,123147.703125
2102,118977.7265625
2103,108156.7578125
2104,125853.3203125
2105,118763.203125
2106,75482.78125
2107,224815.171875
2108,122587.7109375
2109,118399.4140625
2110,128366.5859375
2111,144220.96875
2112,132391.375
2113,118325.65625
2114,104253.5078125
2115,162332.5
2116,121730.7265625
2117,155429.640625
2118,124955.6953125
2119,110491.890625
2120,126600.453125
2121,79923.84375
2122,109535.0625
2123,88704.875
2124,160559.828125
2125,125708.6796875
2126,156018.46875
2127,168122.140625
2128,127121.21875
2129,105679.296875
2130,145356.828125
2131,161213.703125
2132,121247.078125
2133,121259.4609375
2134,124324.453125
2135,95517.6953125
2136,88297.9609375
2137,114994.2734375
2138,136016.453125
2139,151165.140625
2140,142517.484375
2141,143647.796875
2142,128205.0703125
2143,138690.96875
2144,96512.453125
2145,134344.125
2146,141381.5625
2147,145591.5
2148,115507.1328125
2149,159819.734375
2150,227190.71875
2151,110335.109375
2152,181099.4375
2153,149151.375
2154,114456.65625
2155,137029.328125
2156,228691.40625
2157,241729.765625
2158,219408.265625
2159,192269.15625
2160,158098.140625
2161,246176.40625
2162,402452.25
2163,325964.90625
2164,247070.9375
2165,175947.25
2166,146687.015625
2167,202203.921875
2168,202958.21875
2169,183378.03125
2170,209706.515625
2171,128995.59375
2172,130018.0234375
2173,160801.53125
2174,233072.734375
2175,304540.34375
2176,324639.875
2177,229200.34375
2178,203485.703125
2179,141522.046875
2180,219964.984375
2181,191253.421875
2182,218862.203125
2183,196327.625
2184,130942.2421875
2185,117132.0234375
2186,143522.890625
2187,152796.65625
2188,165544.890625
2189,207562.5
2190,80675.796875
2191,85385.0078125
2192,104646.3125
2193,94893.4921875
2194,104130.9375
2195,108809.828125
2196,97276.7890625
2197,106709.75
2198,157324.328125
2199,157351.984375
2200,132339.34375
2201,136940.34375
2202,209379.140625
2203,151545.15625
2204,171678.484375
2205,108761.1796875
2206,148533.09375
2207,202172.0625
2208,221754.359375
2209,177616.046875
2210,125766.3359375
2211,106752.09375
2212,113926.90625
2213,111104.5
2214,140615.359375
2215,105760.3984375
2216,132694.921875
2217,66315.0
2218,94256.3203125
2219,77996.09375
2220,75970.1171875
2221,270353.8125
2222,217670.875
2223,266020.875
2224,202470.625
2225,122927.9609375
2226,169956.875
2227,185872.6875
2228,262465.59375
2229,239094.796875
2230,156600.1875
2231,211598.46875
2232,191506.53125
2233,179052.609375
2234,225442.40625
2235,202800.234375
2236,289915.15625
2237,365436.78125
2238,173533.796875
2239,121548.2265625
2240,160783.078125
2241,171521.6875
2242,133577.25
2243,122751.25
2244,99883.3984375
2245,88815.734375
2246,148225.171875
2247,114481.078125
2248,123437.9375
2249,122216.8046875
2250,136658.578125
2251,126524.5078125
2252,185730.4375
2253,157764.90625
2254,171533.140625
2255,186631.640625
2256,169572.734375
2257,182614.5625
2258,157477.8125
2259,168640.359375
2260,134701.515625
2261,175493.59375
2262,203442.59375
2263,329888.96875
2264,399344.28125
2265,174350.40625
2266,259129.515625
2267,387169.5625
2268,339431.25
2269,157899.765625
2270,183306.25
2271,235038.015625
2272,181368.375
2273,163669.140625
2274,172449.375
2275,172909.71875
2276,178677.328125
2277,174607.71875
2278,149997.03125
2279,123869.25
2280,121084.4453125
2281,173227.1875
2282,179963.421875
2283,97539.625
2284,106777.3125
2285,145406.59375
2286,127225.5
2287,327293.65625
2288,280345.78125
2289,391088.34375
2290,452324.90625
2291,306639.8125
2292,439454.28125
2293,500091.75
2294,394635.1875
2295,480426.125
2296,270483.90625
2297,291552.15625
2298,275434.03125
2299,377099.125
2300,322836.6875
2301,264146.375
2302,242673.578125
2303,237796.0
2304,245804.390625
2305,185969.546875
2306,187130.6875
2307,184802.765625
2308,207493.0
2309,266792.0
2310,217462.15625
2311,190534.734375
2312,177869.78125
2313,168670.328125
2314,173322.625
2315,159490.84375
2316,174579.5
2317,181605.59375
2318,167271.40625
2319,166093.5625
2320,180056.890625
2321,239949.140625
2322,165678.875
2323,171629.96875
2324,161892.984375
2325,201925.234375
2326,165359.46875
2327,190691.890625
2328,195169.96875
2329,178853.4375
2330,170363.0625
2331,357657.28125
2332,404142.84375
2333,312198.90625
2334,230122.703125
2335,240010.015625
2336,355707.0
2337,219775.125
2338,255702.703125
2339,215781.453125
2340,389611.46875
2341,201018.140625
2342,230291.734375
2343,211394.171875
2344,213850.203125
2345,241446.875
2346,229612.234375
2347,214311.015625
2348,238357.328125
2349,164782.109375
2350,272891.28125
2351,246217.828125
2352,251963.296875
2353,249001.421875
2354,145522.21875
2355,146983.375
2356,149946.46875
2357,189579.15625
2358,183180.046875
2359,125490.53125
2360,112814.453125
2361,133539.125
2362,270834.34375
2363,141832.8125
2364,159077.140625
2365,229045.859375
2366,187058.140625
2367,221155.28125
2368,206761.375
2369,211462.90625
2370,176010.671875
2371,174500.109375
2372,177779.53125
2373,258411.40625
2374,304132.78125
2375,240028.90625
2376,291700.625
2377,389749.03125
2378,133562.28125
2379,187282.890625
2380,143064.8125
2381,155839.75
2382,179883.28125
2383,193835.59375
2384,232882.921875
2385,160854.40625
2386,133254.75
2387,132975.96875
2388,108728.8359375
2389,119742.1640625
2390,138123.46875
2391,132065.15625
2392,118915.5234375
2393,161340.1875
2394,145156.25
2395,194865.78125
2396,151347.140625
2397,212713.046875
2398,126701.046875
2399,64788.40234375
2400,56082.41796875
2401,111606.6484375
2402,136181.625
2403,132395.015625
2404,147134.984375
2405,169484.96875
2406,139253.703125
2407,129328.921875
2408,135989.1875
2409,122822.140625
2410,158215.546875
2411,118723.375
2412,163979.703125
2413,134972.078125
2414,137392.453125
2415,122876.59375
2416,128040.734375
2417,132497.9375
2418,125089.859375
2419,128265.4921875
2420,121336.1875
2421,152640.59375
2422,116784.8984375
2423,113926.984375
2424,159837.1875
2425,253463.53125
2426,120538.015625
2427,132887.796875
2428,163001.1875
2429,109982.65625
2430,127923.3203125
2431,111794.6328125
2432,134275.109375
2433,141118.3125
2434,136593.984375
2435,144124.171875
2436,98823.4140625
2437,110006.6015625
2438,120281.953125
2439,113815.0703125
2440,124453.515625
2441,99785.578125
2442,95479.265625
2443,116200.171875
2444,126261.953125
2445,75408.109375
2446,131894.375
2447,190797.96875
2448,136580.59375
2449,108457.9296875
2450,153820.171875
2451,129516.5625
2452,190767.578125
2453,91965.421875
2454,124439.296875
2455,120245.796875
2456,133363.140625
2457,118500.5390625
2458,109319.046875
2459,111811.5703125
2460,138762.9375
2461,123312.4453125
2462,141569.984375
2463,120430.7890625
2464,162856.796875
2465,136998.515625
2466,111248.5859375
2467,150472.109375
2468,86938.796875
2469,78114.890625
2470,169628.625
2471,189714.40625
2472,154499.703125
2473,110932.953125
2474,86310.28125
2475,208419.296875
2476,122921.75
2477,125871.984375
2478,156858.453125
2479,109165.8828125
2480,138890.765625
2481,113850.8828125
2482,136101.3125
2483,108708.03125
2484,121780.9765625
2485,124699.921875
2486,151593.1875
2487,150972.53125
2488,161018.9375
2489,140055.78125
2490,150239.984375
2491,96699.5
2492,179944.78125
2493,150024.3125
2494,157509.71875
2495,100610.4609375
2496,228913.625
2497,144285.328125
2498,113207.453125
2499,91673.6015625
2500,125896.4921875
2501,138605.078125
2502,152499.75
2503,102793.0390625
2504,175441.90625
2505,208679.078125
2506,266314.90625
2507,275880.78125
2508,260872.0625
2509,217461.03125
2510,224633.359375
2511,174477.65625
2512,199010.015625
2513,202806.171875
2514,225111.796875
2515,151472.171875
2516,163906.515625
2517,139096.53125
2518,147210.703125
2519,211733.8125
2520,194735.703125
2521,181651.40625
2522,191895.96875
2523,129002.9140625
2524,134455.921875
2525,146115.03125
2526,135298.875
2527,107481.53125
2528,126856.3046875
2529,133514.359375
2530,118697.1640625
2531,252527.203125
2532,200681.53125
2533,174539.171875
2534,223422.203125
2535,311929.375
2536,206447.875
2537,224298.65625
2538,175920.546875
2539,176464.703125
2540,175571.734375
2541,166146.34375
2542,149730.140625
2543,118328.6328125
2544,133290.671875
2545,124951.609375
2546,142332.578125
2547,134783.59375
2548,142644.75
2549,154836.671875
2550,267205.96875
2551,144640.1875
2552,120173.046875
2553,76738.328125
2554,118807.7578125
2555,115989.890625
2556,106152.984375
2557,111878.4140625
2558,169786.15625
2559,130705.2890625
2560,135429.640625
2561,118279.125
2562,131660.65625
2563,147612.25
2564,170509.171875
2565,125095.78125
2566,145979.09375
2567,127471.46875
2568,187238.578125
2569,199652.8125
2570,123584.359375
2571,156831.96875
2572,179016.421875
2573,212658.765625
2574,268372.5625
2575,134132.671875
2576,122174.59375
2577,154331.21875
2578,83640.4921875
2579,67019.3046875
2580,128924.703125
2581,134217.0625
2582,113393.0234375
2583,251931.75
2584,159620.8125
2585,179946.4375
2586,198395.171875
2587,195424.78125
2588,151269.453125
2589,149794.9375
2590,204744.59375
2591,203636.15625
2592,206855.0
2593,231247.046875
2594,172065.578125
2595,206617.328125
2596,354874.3125
2597,190325.703125
2598,257578.828125
2599,270372.9375
2600,166730.328125
2601,136049.15625
2602,82651.078125
2603,86431.3046875
2604,80647.3359375
2605,77243.203125
2606,141982.734375
2607,174529.640625
2608,189508.78125
2609,168454.71875
2610,115894.8984375
2611,139884.953125
2612,147874.078125
2613,130633.2421875
2614,128788.6796875
2615,161563.140625
2616,136019.734375
2617,176294.234375
2618,198145.265625
2619,201583.3125
2620,181220.4375
2621,177665.515625
2622,173209.640625
2623,241353.8125
2624,276417.5
2625,349265.71875
2626,167811.34375
2627,181380.5
2628,401983.59375
2629,474073.40625
2630,334254.90625
2631,462242.5
2632,388983.9375
2633,295121.5
2634,386886.78125
2635,157352.359375
2636,182516.375
2637,165581.953125
2638,243207.15625
2639,169067.65625
2640,158341.25
2641,108511.5703125
2642,191343.40625
2643,103383.4296875
2644,128050.921875
2645,102996.7734375
2646,94464.5234375
2647,95005.96875
2648,143246.28125
2649,134010.015625
2650,138982.53125
2651,144820.953125
2652,394402.46875
2653,230938.5625
2654,251430.96875
2655,380213.8125
2656,302114.6875
2657,304071.875
2658,267784.625
2659,305648.75
2660,320599.65625
2661,342531.6875
2662,331074.28125
2663,262476.15625
2664,242892.828125
2665,288658.78125
2666,254773.28125
2667,165477.40625
2668,169241.65625
2669,178504.3125
2670,297446.8125
2671,165895.484375
2672,169606.203125
2673,196584.515625
2674,191922.421875
2675,156304.0625
2676,166771.375
2677,179157.921875
2678,225263.90625
2679,282541.09375
2680,284705.8125
2681,391905.875
2682,368696.40625
2683,474561.28125
2684,323285.34375
2685,365496.90625
2686,263471.6875
2687,304232.625
2688,220031.359375
2689,208816.453125
2690,498089.09375
2691,185982.203125
2692,128055.328125
2693,194561.515625
2694,132947.640625
2695,170722.0
2696,167825.203125
2697,183808.125
2698,186385.8125
2699,173779.25
2700,154777.3125
2701,156233.609375
2702,116668.109375
2703,142906.75
2704,138717.71875
2705,122930.0703125
2706,121734.9765625
2707,126421.140625
2708,137875.234375
2709,114254.8046875
2710,124987.953125
2711,282375.78125
2712,382931.28125
2713,168175.5625
2714,152983.890625
2715,176632.0625
2716,164581.015625
2717,188517.15625
2718,212978.78125
2719,157761.015625
2720,177995.203125
2721,141091.640625
2722,146658.0625
2723,145221.046875
2724,129251.875
2725,129192.046875
2726,141904.046875
2727,157398.5625
2728,160599.328125
2729,145126.640625
2730,149897.578125
2731,121238.7890625
2732,118230.6328125
2733,159470.53125
2734,140104.84375
2735,136669.65625
2736,140611.640625
2737,127440.140625
2738,128617.3203125
2739,162371.4375
2740,139513.546875
2741,140119.421875
2742,157156.703125
2743,147181.078125
2744,155737.421875
2745,129849.3671875
2746,137532.953125
2747,146396.84375
2748,113614.03125
2749,125434.8359375
2750,133554.234375
2751,134814.1875
2752,181307.796875
2753,157348.640625
2754,169360.421875
2755,127375.109375
2756,96649.5859375
2757,78316.140625
2758,87295.6328125
2759,161139.109375
2760,128562.3984375
2761,139071.03125
2762,143189.453125
2763,192894.21875
2764,157160.328125
2765,269668.34375
2766,131100.546875
2767,89052.5078125
2768,117537.0546875
2769,125491.5078125
2770,135847.53125
2771,115589.5234375
2772,119462.65625
2773,161250.375
2774,135955.328125
2775,130885.6484375
2776,151730.875
2777,141917.40625
2778,109794.8671875
2779,122061.0703125
2780,105201.7578125
2781,96782.6953125
2782,90344.9609375
2783,103833.0546875
2784,122707.9765625
2785,129348.671875
2786,63496.87890625
2787,121192.546875
2788,82957.6328125
2789,198149.53125
2790,100439.5
2791,111607.15625
2792,72707.9296875
2793,178380.90625
2794,89451.625
2795,128522.3828125
2796,89520.6875
2797,202445.015625
2798,114913.3125
2799,113243.6875
2800,76576.6328125
2801,114266.9140625
2802,127949.671875
2803,178148.453125
2804,136372.8125
2805,101046.5234375
2806,79534.6484375
2807,139149.0
2808,154333.15625
2809,133137.125
2810,135550.765625
2811,161474.15625
2812,152291.703125
2813,152688.046875
2814,144283.0625
2815,101520.46875
2816,210463.859375
2817,150834.078125
2818,133065.203125
2819,149174.953125
2820,124182.03125
2821,110756.3203125
2822,165979.53125
2823,249666.5
2824,166140.546875
2825,148468.734375
2826,130554.5078125
2827,136309.453125
2828,180064.015625
2829,183081.953125
2830,227293.046875
2831,175329.65625
2832,237668.015625
2833,265057.625
2834,203246.9375
2835,209202.515625
2836,180811.671875
2837,143638.96875
2838,145887.40625
2839,178203.78125
2840,190733.484375
2841,185624.703125
2842,205431.453125
2843,145660.703125
2844,161559.0
2845,121555.8984375
2846,190266.421875
2847,185491.5
2848,217566.234375
2849,187694.015625
2850,285426.15625
2851,230573.640625
2852,202099.703125
2853,215227.1875
2854,138552.53125
2855,203631.78125
2856,184166.125
2857,169327.984375
2858,198541.71875
2859,125021.5078125
2860,122728.8671875
2861,125816.40625
2862,184265.515625
2863,118602.3984375
2864,231701.875
2865,147212.890625
2866,131721.234375
2867,97066.8671875
2868,112834.28125
2869,111198.5703125
2870,135514.546875
2871,107406.1796875
2872,55092.1171875
2873,100698.03125
2874,133505.03125
2875,121470.0390625
2876,147276.0625
2877,141027.34375
2878,157477.96875
2879,131838.671875
2880,107701.5078125
2881,151898.546875
2882,167933.15625
2883,166629.015625
2884,162216.25
2885,192866.71875
2886,194263.25
2887,94331.203125
2888,126644.6796875
2889,73675.5546875
2890,84648.5546875
2891,135281.390625
2892,60281.2578125
2893,116306.890625
2894,60082.3515625
2895,287068.5625
2896,268953.375
2897,223832.140625
2898,167611.390625
2899,216119.53125
2900,162885.015625
2901,212610.90625
2902,191497.578125
2903,355771.1875
2904,342809.84375
2905,94288.078125
2906,199706.234375
2907,111814.0546875
2908,134781.03125
2909,141287.15625
2910,83163.5859375
2911,77785.9375
2912,158182.8125
2913,85013.453125
2914,73394.234375
2915,80519.0
2916,84102.359375
2917,158351.203125
2918,105792.375
2919,207763.265625
